,State_Name,Cost,Code,Item,Year
152,Minnesota,1468,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
153,Mississippi,1173,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
154,Missouri,2384,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
155,Montana,263,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
156,Nebraska,547,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
157,Nevada,1096,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
158,New Hampshire,359,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
159,New Jersey,4535,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
160,New Mexico,717,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
161,New York,9527,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
162,North Carolina,3906,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
163,North Dakota,152,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
164,Ohio,4800,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
165,Oklahoma,1273,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
166,Oregon,1568,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
167,Pennsylvania,6260,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
168,Rhode Island,443,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
169,South Carolina,2095,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
170,South Dakota,214,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
171,Tennessee,2806,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
172,Texas,9387,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
173,Utah,682,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
174,Vermont,141,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
175,Virginia,2804,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
176,Washington,2302,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
177,West Virginia,751,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
178,Wisconsin,1916,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
179,Wyoming,136,3,Medicare/Physician & Clinical Services (Millions of Dollars),2012
189,Alabama,244,4,Medicare/Other Professional Services (Millions of Dollars),2012
190,Alaska,22,4,Medicare/Other Professional Services (Millions of Dollars),2012
191,Arizona,403,4,Medicare/Other Professional Services (Millions of Dollars),2012
192,Arkansas,144,4,Medicare/Other Professional Services (Millions of Dollars),2012
193,California,1935,4,Medicare/Other Professional Services (Millions of Dollars),2012
194,Colorado,220,4,Medicare/Other Professional Services (Millions of Dollars),2012
195,Connecticut,207,4,Medicare/Other Professional Services (Millions of Dollars),2012
196,Delaware,57,4,Medicare/Other Professional Services (Millions of Dollars),2012
197,District of Columbia,16,4,Medicare/Other Professional Services (Millions of Dollars),2012
198,Florida,1587,4,Medicare/Other Professional Services (Millions of Dollars),2012
199,Georgia,386,4,Medicare/Other Professional Services (Millions of Dollars),2012
200,Hawaii,60,4,Medicare/Other Professional Services (Millions of Dollars),2012
201,Idaho,68,4,Medicare/Other Professional Services (Millions of Dollars),2012
202,Illinois,579,4,Medicare/Other Professional Services (Millions of Dollars),2012
203,Indiana,255,4,Medicare/Other Professional Services (Millions of Dollars),2012
204,Iowa,143,4,Medicare/Other Professional Services (Millions of Dollars),2012
205,Kansas,138,4,Medicare/Other Professional Services (Millions of Dollars),2012
206,Kentucky,208,4,Medicare/Other Professional Services (Millions of Dollars),2012
207,Louisiana,210,4,Medicare/Other Professional Services (Millions of Dollars),2012
208,Maine,81,4,Medicare/Other Professional Services (Millions of Dollars),2012
209,Maryland,247,4,Medicare/Other Professional Services (Millions of Dollars),2012
210,Massachusetts,403,4,Medicare/Other Professional Services (Millions of Dollars),2012
211,Michigan,587,4,Medicare/Other Professional Services (Millions of Dollars),2012
212,Minnesota,224,4,Medicare/Other Professional Services (Millions of Dollars),2012
213,Mississippi,125,4,Medicare/Other Professional Services (Millions of Dollars),2012
214,Missouri,307,4,Medicare/Other Professional Services (Millions of Dollars),2012
215,Montana,44,4,Medicare/Other Professional Services (Millions of Dollars),2012
216,Nebraska,86,4,Medicare/Other Professional Services (Millions of Dollars),2012
217,Nevada,128,4,Medicare/Other Professional Services (Millions of Dollars),2012
218,New Hampshire,66,4,Medicare/Other Professional Services (Millions of Dollars),2012
219,New Jersey,548,4,Medicare/Other Professional Services (Millions of Dollars),2012
220,New Mexico,96,4,Medicare/Other Professional Services (Millions of Dollars),2012
221,New York,1342,4,Medicare/Other Professional Services (Millions of Dollars),2012
222,North Carolina,453,4,Medicare/Other Professional Services (Millions of Dollars),2012
223,North Dakota,28,4,Medicare/Other Professional Services (Millions of Dollars),2012
224,Ohio,580,4,Medicare/Other Professional Services (Millions of Dollars),2012
225,Oklahoma,162,4,Medicare/Other Professional Services (Millions of Dollars),2012
226,Oregon,204,4,Medicare/Other Professional Services (Millions of Dollars),2012
227,Pennsylvania,833,4,Medicare/Other Professional Services (Millions of Dollars),2012
228,Rhode Island,67,4,Medicare/Other Professional Services (Millions of Dollars),2012
229,South Carolina,220,4,Medicare/Other Professional Services (Millions of Dollars),2012
230,South Dakota,37,4,Medicare/Other Professional Services (Millions of Dollars),2012
231,Tennessee,375,4,Medicare/Other Professional Services (Millions of Dollars),2012
232,Texas,1038,4,Medicare/Other Professional Services (Millions of Dollars),2012
233,Utah,78,4,Medicare/Other Professional Services (Millions of Dollars),2012
234,Vermont,28,4,Medicare/Other Professional Services (Millions of Dollars),2012
235,Virginia,288,4,Medicare/Other Professional Services (Millions of Dollars),2012
236,Washington,320,4,Medicare/Other Professional Services (Millions of Dollars),2012
237,West Virginia,89,4,Medicare/Other Professional Services (Millions of Dollars),2012
238,Wisconsin,257,4,Medicare/Other Professional Services (Millions of Dollars),2012
239,Wyoming,25,4,Medicare/Other Professional Services (Millions of Dollars),2012
249,Alabama,7,5,Medicare/Dental Services (Millions of Dollars),2012
250,Alaska,0,5,Medicare/Dental Services (Millions of Dollars),2012
251,Arizona,14,5,Medicare/Dental Services (Millions of Dollars),2012
252,Arkansas,4,5,Medicare/Dental Services (Millions of Dollars),2012
253,California,46,5,Medicare/Dental Services (Millions of Dollars),2012
254,Colorado,6,5,Medicare/Dental Services (Millions of Dollars),2012
255,Connecticut,2,5,Medicare/Dental Services (Millions of Dollars),2012
256,Delaware,0,5,Medicare/Dental Services (Millions of Dollars),2012
257,District of Columbia,0,5,Medicare/Dental Services (Millions of Dollars),2012
258,Florida,81,5,Medicare/Dental Services (Millions of Dollars),2012
259,Georgia,10,5,Medicare/Dental Services (Millions of Dollars),2012
260,Hawaii,2,5,Medicare/Dental Services (Millions of Dollars),2012
261,Idaho,0,5,Medicare/Dental Services (Millions of Dollars),2012
262,Illinois,4,5,Medicare/Dental Services (Millions of Dollars),2012
263,Indiana,3,5,Medicare/Dental Services (Millions of Dollars),2012
264,Iowa,1,5,Medicare/Dental Services (Millions of Dollars),2012
265,Kansas,1,5,Medicare/Dental Services (Millions of Dollars),2012
266,Kentucky,1,5,Medicare/Dental Services (Millions of Dollars),2012
267,Louisiana,8,5,Medicare/Dental Services (Millions of Dollars),2012
268,Maine,1,5,Medicare/Dental Services (Millions of Dollars),2012
269,Maryland,2,5,Medicare/Dental Services (Millions of Dollars),2012
270,Massachusetts,3,5,Medicare/Dental Services (Millions of Dollars),2012
271,Michigan,10,5,Medicare/Dental Services (Millions of Dollars),2012
272,Minnesota,3,5,Medicare/Dental Services (Millions of Dollars),2012
273,Mississippi,1,5,Medicare/Dental Services (Millions of Dollars),2012
274,Missouri,7,5,Medicare/Dental Services (Millions of Dollars),2012
275,Montana,0,5,Medicare/Dental Services (Millions of Dollars),2012
276,Nebraska,0,5,Medicare/Dental Services (Millions of Dollars),2012
277,Nevada,4,5,Medicare/Dental Services (Millions of Dollars),2012
278,New Hampshire,0,5,Medicare/Dental Services (Millions of Dollars),2012
279,New Jersey,7,5,Medicare/Dental Services (Millions of Dollars),2012
280,New Mexico,2,5,Medicare/Dental Services (Millions of Dollars),2012
281,New York,35,5,Medicare/Dental Services (Millions of Dollars),2012
282,North Carolina,5,5,Medicare/Dental Services (Millions of Dollars),2012
283,North Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2012
284,Ohio,9,5,Medicare/Dental Services (Millions of Dollars),2012
285,Oklahoma,1,5,Medicare/Dental Services (Millions of Dollars),2012
286,Oregon,2,5,Medicare/Dental Services (Millions of Dollars),2012
287,Pennsylvania,19,5,Medicare/Dental Services (Millions of Dollars),2012
288,Rhode Island,1,5,Medicare/Dental Services (Millions of Dollars),2012
289,South Carolina,7,5,Medicare/Dental Services (Millions of Dollars),2012
290,South Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2012
291,Tennessee,11,5,Medicare/Dental Services (Millions of Dollars),2012
292,Texas,29,5,Medicare/Dental Services (Millions of Dollars),2012
293,Utah,2,5,Medicare/Dental Services (Millions of Dollars),2012
294,Vermont,0,5,Medicare/Dental Services (Millions of Dollars),2012
295,Virginia,2,5,Medicare/Dental Services (Millions of Dollars),2012
296,Washington,7,5,Medicare/Dental Services (Millions of Dollars),2012
297,West Virginia,1,5,Medicare/Dental Services (Millions of Dollars),2012
298,Wisconsin,4,5,Medicare/Dental Services (Millions of Dollars),2012
299,Wyoming,0,5,Medicare/Dental Services (Millions of Dollars),2012
309,Alabama,728,6,Medicare/Home Health Care (Millions of Dollars),2012
310,Alaska,15,6,Medicare/Home Health Care (Millions of Dollars),2012
311,Arizona,677,6,Medicare/Home Health Care (Millions of Dollars),2012
312,Arkansas,251,6,Medicare/Home Health Care (Millions of Dollars),2012
313,California,3232,6,Medicare/Home Health Care (Millions of Dollars),2012
314,Colorado,412,6,Medicare/Home Health Care (Millions of Dollars),2012
315,Connecticut,373,6,Medicare/Home Health Care (Millions of Dollars),2012
316,Delaware,114,6,Medicare/Home Health Care (Millions of Dollars),2012
317,District of Columbia,47,6,Medicare/Home Health Care (Millions of Dollars),2012
318,Florida,3671,6,Medicare/Home Health Care (Millions of Dollars),2012
319,Georgia,1034,6,Medicare/Home Health Care (Millions of Dollars),2012
320,Hawaii,62,6,Medicare/Home Health Care (Millions of Dollars),2012
321,Idaho,147,6,Medicare/Home Health Care (Millions of Dollars),2012
322,Illinois,1508,6,Medicare/Home Health Care (Millions of Dollars),2012
323,Indiana,529,6,Medicare/Home Health Care (Millions of Dollars),2012
324,Iowa,227,6,Medicare/Home Health Care (Millions of Dollars),2012
325,Kansas,223,6,Medicare/Home Health Care (Millions of Dollars),2012
326,Kentucky,407,6,Medicare/Home Health Care (Millions of Dollars),2012
327,Louisiana,836,6,Medicare/Home Health Care (Millions of Dollars),2012
328,Maine,132,6,Medicare/Home Health Care (Millions of Dollars),2012
329,Maryland,411,6,Medicare/Home Health Care (Millions of Dollars),2012
330,Massachusetts,837,6,Medicare/Home Health Care (Millions of Dollars),2012
331,Michigan,1234,6,Medicare/Home Health Care (Millions of Dollars),2012
332,Minnesota,333,6,Medicare/Home Health Care (Millions of Dollars),2012
333,Mississippi,515,6,Medicare/Home Health Care (Millions of Dollars),2012
334,Missouri,579,6,Medicare/Home Health Care (Millions of Dollars),2012
335,Montana,58,6,Medicare/Home Health Care (Millions of Dollars),2012
336,Nebraska,115,6,Medicare/Home Health Care (Millions of Dollars),2012
337,Nevada,331,6,Medicare/Home Health Care (Millions of Dollars),2012
338,New Hampshire,140,6,Medicare/Home Health Care (Millions of Dollars),2012
339,New Jersey,688,6,Medicare/Home Health Care (Millions of Dollars),2012
340,New Mexico,199,6,Medicare/Home Health Care (Millions of Dollars),2012
341,New York,1330,6,Medicare/Home Health Care (Millions of Dollars),2012
342,North Carolina,871,6,Medicare/Home Health Care (Millions of Dollars),2012
343,North Dakota,16,6,Medicare/Home Health Care (Millions of Dollars),2012
344,Ohio,1321,6,Medicare/Home Health Care (Millions of Dollars),2012
345,Oklahoma,671,6,Medicare/Home Health Care (Millions of Dollars),2012
346,Oregon,314,6,Medicare/Home Health Care (Millions of Dollars),2012
347,Pennsylvania,1389,6,Medicare/Home Health Care (Millions of Dollars),2012
348,Rhode Island,135,6,Medicare/Home Health Care (Millions of Dollars),2012
349,South Carolina,566,6,Medicare/Home Health Care (Millions of Dollars),2012
350,South Dakota,31,6,Medicare/Home Health Care (Millions of Dollars),2012
351,Tennessee,809,6,Medicare/Home Health Care (Millions of Dollars),2012
352,Texas,3962,6,Medicare/Home Health Care (Millions of Dollars),2012
353,Utah,272,6,Medicare/Home Health Care (Millions of Dollars),2012
354,Vermont,59,6,Medicare/Home Health Care (Millions of Dollars),2012
355,Virginia,651,6,Medicare/Home Health Care (Millions of Dollars),2012
356,Washington,434,6,Medicare/Home Health Care (Millions of Dollars),2012
357,West Virginia,199,6,Medicare/Home Health Care (Millions of Dollars),2012
358,Wisconsin,418,6,Medicare/Home Health Care (Millions of Dollars),2012
359,Wyoming,24,6,Medicare/Home Health Care (Millions of Dollars),2012
369,Alabama,1261,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
370,Alaska,69,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
371,Arizona,1091,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
372,Arkansas,690,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
373,California,6941,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
374,Colorado,702,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
375,Connecticut,863,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
376,Delaware,233,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
377,District of Columbia,105,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
378,Florida,5153,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
379,Georgia,1871,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
380,Hawaii,252,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
381,Idaho,279,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
382,Illinois,2355,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
383,Indiana,1525,7,Medicare/Prescription Drugs and Other Non-durable Medical Products (Millions of Dollars),2012
